1.944649999999999990e+00 7.165020000000000167e+00 0.000000000000000000e+00 -1.583549999999999976e-08 -1.642319999999999846e-08 9.351730000000000320e-01 3.541909999999999781e-01
6.060240000000000071e-01 8.604939999999999145e+00 0.000000000000000000e+00 1.423300000000000079e-08 1.783880000000000089e-08 4.881989999999999941e-01 8.727329999999999810e-01
1.902420000000000000e+00 8.577859999999999374e+00 0.000000000000000000e+00 -1.522499999999999902e-08 -1.209920000000000057e-08 8.461090000000000000e-01 5.330099999999999838e-01
1.325119999999999909e-01 6.502889999999999837e+00 0.000000000000000000e+00 -6.648999999999999684e-09 -9.344700000000000621e-09 8.822259999999999547e-01 4.708260000000000223e-01
1.974800000000000111e+00 6.550539999999999807e+00 0.000000000000000000e+00 2.113940000000000002e-08 2.450080000000000125e-08 4.283270000000000133e-01 9.036239999999999828e-01
1.231049999999999978e+00 8.613649999999999807e+00 0.000000000000000000e+00 3.011640000000000159e-09 5.308360000000000061e-09 6.974740000000000384e-01 7.166099999999999692e-01
1.210099999999999953e+00 6.983369999999999855e+00 0.000000000000000000e+00 -1.548089999999999935e-08 -8.498320000000000490e-09 6.983460000000000223e-01 7.157609999999999806e-01
5.306819999999999871e-01 7.797909999999999897e+00 0.000000000000000000e+00 -2.028570000000000079e-08 -1.369949999999999969e-08 8.392110000000000403e-01 5.438060000000000116e-01
1.862230000000000052e+00 7.785029999999999895e+00 0.000000000000000000e+00 1.395280000000000004e-08 2.721000000000000013e-08 4.985499999999999932e-01 8.668609999999999927e-01
5.027810000000000334e-01 7.111170000000000435e+00 0.000000000000000000e+00 1.739429999999999979e-08 1.700510000000000118e-08 3.237990000000000035e-01 9.461260000000000225e-01
1.944649999999999990e+00 7.165020000000000167e+00 0.000000000000000000e+00 -1.583549999999999976e-08 -1.642319999999999846e-08 9.351730000000000320e-01 3.541909999999999781e-01
6.060240000000000071e-01 8.604939999999999145e+00 0.000000000000000000e+00 1.423300000000000079e-08 1.783880000000000089e-08 4.881989999999999941e-01 8.727329999999999810e-01
1.902420000000000000e+00 8.577859999999999374e+00 0.000000000000000000e+00 -1.522499999999999902e-08 -1.209920000000000057e-08 8.461090000000000000e-01 5.330099999999999838e-01
1.325119999999999909e-01 6.502889999999999837e+00 0.000000000000000000e+00 -6.648999999999999684e-09 -9.344700000000000621e-09 8.822259999999999547e-01 4.708260000000000223e-01
1.974800000000000111e+00 6.550539999999999807e+00 0.000000000000000000e+00 2.113940000000000002e-08 2.450080000000000125e-08 4.283270000000000133e-01 9.036239999999999828e-01
1.231049999999999978e+00 8.613649999999999807e+00 0.000000000000000000e+00 3.011640000000000159e-09 5.308360000000000061e-09 6.974740000000000384e-01 7.166099999999999692e-01
1.210099999999999953e+00 6.983369999999999855e+00 0.000000000000000000e+00 -1.548089999999999935e-08 -8.498320000000000490e-09 6.983460000000000223e-01 7.157609999999999806e-01
5.306819999999999871e-01 7.797909999999999897e+00 0.000000000000000000e+00 -2.028570000000000079e-08 -1.369949999999999969e-08 8.392110000000000403e-01 5.438060000000000116e-01
1.862230000000000052e+00 7.785029999999999895e+00 0.000000000000000000e+00 1.395280000000000004e-08 2.721000000000000013e-08 4.985499999999999932e-01 8.668609999999999927e-01
5.027810000000000334e-01 7.111170000000000435e+00 0.000000000000000000e+00 1.739429999999999979e-08 1.700510000000000118e-08 3.237990000000000035e-01 9.461260000000000225e-01
1.944649999999999990e+00 7.165020000000000167e+00 0.000000000000000000e+00 -1.583549999999999976e-08 -1.642319999999999846e-08 9.351730000000000320e-01 3.541909999999999781e-01
6.060240000000000071e-01 8.604939999999999145e+00 0.000000000000000000e+00 1.423300000000000079e-08 1.783880000000000089e-08 4.881989999999999941e-01 8.727329999999999810e-01
1.902420000000000000e+00 8.577859999999999374e+00 0.000000000000000000e+00 -1.522499999999999902e-08 -1.209920000000000057e-08 8.461090000000000000e-01 5.330099999999999838e-01
1.325119999999999909e-01 6.502889999999999837e+00 0.000000000000000000e+00 -6.648999999999999684e-09 -9.344700000000000621e-09 8.822259999999999547e-01 4.708260000000000223e-01
1.974800000000000111e+00 6.550539999999999807e+00 0.000000000000000000e+00 2.113940000000000002e-08 2.450080000000000125e-08 4.283270000000000133e-01 9.036239999999999828e-01
1.231049999999999978e+00 8.613649999999999807e+00 0.000000000000000000e+00 3.011640000000000159e-09 5.308360000000000061e-09 6.974740000000000384e-01 7.166099999999999692e-01
1.210099999999999953e+00 6.983369999999999855e+00 0.000000000000000000e+00 -1.548089999999999935e-08 -8.498320000000000490e-09 6.983460000000000223e-01 7.157609999999999806e-01
5.306819999999999871e-01 7.797909999999999897e+00 0.000000000000000000e+00 -2.028570000000000079e-08 -1.369949999999999969e-08 8.392110000000000403e-01 5.438060000000000116e-01
1.862230000000000052e+00 7.785029999999999895e+00 0.000000000000000000e+00 1.395280000000000004e-08 2.721000000000000013e-08 4.985499999999999932e-01 8.668609999999999927e-01
5.027810000000000334e-01 7.111170000000000435e+00 0.000000000000000000e+00 1.739429999999999979e-08 1.700510000000000118e-08 3.237990000000000035e-01 9.461260000000000225e-01
1.944649999999999990e+00 7.165020000000000167e+00 0.000000000000000000e+00 -1.583549999999999976e-08 -1.642319999999999846e-08 9.351730000000000320e-01 3.541909999999999781e-01
6.060240000000000071e-01 8.604939999999999145e+00 0.000000000000000000e+00 1.423300000000000079e-08 1.783880000000000089e-08 4.881989999999999941e-01 8.727329999999999810e-01
1.902420000000000000e+00 8.577859999999999374e+00 0.000000000000000000e+00 -1.522499999999999902e-08 -1.209920000000000057e-08 8.461090000000000000e-01 5.330099999999999838e-01
1.325119999999999909e-01 6.502889999999999837e+00 0.000000000000000000e+00 -6.648999999999999684e-09 -9.344700000000000621e-09 8.822259999999999547e-01 4.708260000000000223e-01
1.974800000000000111e+00 6.550539999999999807e+00 0.000000000000000000e+00 2.113940000000000002e-08 2.450080000000000125e-08 4.283270000000000133e-01 9.036239999999999828e-01
1.231049999999999978e+00 8.613649999999999807e+00 0.000000000000000000e+00 3.011640000000000159e-09 5.308360000000000061e-09 6.974740000000000384e-01 7.166099999999999692e-01
1.210099999999999953e+00 6.983369999999999855e+00 0.000000000000000000e+00 -1.548089999999999935e-08 -8.498320000000000490e-09 6.983460000000000223e-01 7.157609999999999806e-01
5.306819999999999871e-01 7.797909999999999897e+00 0.000000000000000000e+00 -2.028570000000000079e-08 -1.369949999999999969e-08 8.392110000000000403e-01 5.438060000000000116e-01
1.862230000000000052e+00 7.785029999999999895e+00 0.000000000000000000e+00 1.395280000000000004e-08 2.721000000000000013e-08 4.985499999999999932e-01 8.668609999999999927e-01
5.027810000000000334e-01 7.111170000000000435e+00 0.000000000000000000e+00 1.739429999999999979e-08 1.700510000000000118e-08 3.237990000000000035e-01 9.461260000000000225e-01
1.944649999999999990e+00 7.165020000000000167e+00 0.000000000000000000e+00 -1.583549999999999976e-08 -1.642319999999999846e-08 9.351730000000000320e-01 3.541909999999999781e-01
6.060240000000000071e-01 8.604939999999999145e+00 0.000000000000000000e+00 1.423300000000000079e-08 1.783880000000000089e-08 4.881989999999999941e-01 8.727329999999999810e-01
1.902420000000000000e+00 8.577859999999999374e+00 0.000000000000000000e+00 -1.522499999999999902e-08 -1.209920000000000057e-08 8.461090000000000000e-01 5.330099999999999838e-01
1.325119999999999909e-01 6.502889999999999837e+00 0.000000000000000000e+00 -6.648999999999999684e-09 -9.344700000000000621e-09 8.822259999999999547e-01 4.708260000000000223e-01
1.974800000000000111e+00 6.550539999999999807e+00 0.000000000000000000e+00 2.113940000000000002e-08 2.450080000000000125e-08 4.283270000000000133e-01 9.036239999999999828e-01
1.231049999999999978e+00 8.613649999999999807e+00 0.000000000000000000e+00 3.011640000000000159e-09 5.308360000000000061e-09 6.974740000000000384e-01 7.166099999999999692e-01
1.210099999999999953e+00 6.983369999999999855e+00 0.000000000000000000e+00 -1.548089999999999935e-08 -8.498320000000000490e-09 6.983460000000000223e-01 7.157609999999999806e-01
5.306819999999999871e-01 7.797909999999999897e+00 0.000000000000000000e+00 -2.028570000000000079e-08 -1.369949999999999969e-08 8.392110000000000403e-01 5.438060000000000116e-01
1.862230000000000052e+00 7.785029999999999895e+00 0.000000000000000000e+00 1.395280000000000004e-08 2.721000000000000013e-08 4.985499999999999932e-01 8.668609999999999927e-01
5.027810000000000334e-01 7.111170000000000435e+00 0.000000000000000000e+00 1.739429999999999979e-08 1.700510000000000118e-08 3.237990000000000035e-01 9.461260000000000225e-01
1.944649999999999990e+00 7.165020000000000167e+00 0.000000000000000000e+00 -1.583549999999999976e-08 -1.642319999999999846e-08 9.351730000000000320e-01 3.541909999999999781e-01
6.060240000000000071e-01 8.604939999999999145e+00 0.000000000000000000e+00 1.423300000000000079e-08 1.783880000000000089e-08 4.881989999999999941e-01 8.727329999999999810e-01
1.902420000000000000e+00 8.577859999999999374e+00 0.000000000000000000e+00 -1.522499999999999902e-08 -1.209920000000000057e-08 8.461090000000000000e-01 5.330099999999999838e-01
1.325119999999999909e-01 6.502889999999999837e+00 0.000000000000000000e+00 -6.648999999999999684e-09 -9.344700000000000621e-09 8.822259999999999547e-01 4.708260000000000223e-01
1.974800000000000111e+00 6.550539999999999807e+00 0.000000000000000000e+00 2.113940000000000002e-08 2.450080000000000125e-08 4.283270000000000133e-01 9.036239999999999828e-01
1.231049999999999978e+00 8.613649999999999807e+00 0.000000000000000000e+00 3.011640000000000159e-09 5.308360000000000061e-09 6.974740000000000384e-01 7.166099999999999692e-01
1.210099999999999953e+00 6.983369999999999855e+00 0.000000000000000000e+00 -1.548089999999999935e-08 -8.498320000000000490e-09 6.983460000000000223e-01 7.157609999999999806e-01
5.306819999999999871e-01 7.797909999999999897e+00 0.000000000000000000e+00 -2.028570000000000079e-08 -1.369949999999999969e-08 8.392110000000000403e-01 5.438060000000000116e-01
1.862230000000000052e+00 7.785029999999999895e+00 0.000000000000000000e+00 1.395280000000000004e-08 2.721000000000000013e-08 4.985499999999999932e-01 8.668609999999999927e-01
5.027810000000000334e-01 7.111170000000000435e+00 0.000000000000000000e+00 1.739429999999999979e-08 1.700510000000000118e-08 3.237990000000000035e-01 9.461260000000000225e-01
1.944649999999999990e+00 7.165020000000000167e+00 0.000000000000000000e+00 -1.583549999999999976e-08 -1.642319999999999846e-08 9.351730000000000320e-01 3.541909999999999781e-01
6.060240000000000071e-01 8.604939999999999145e+00 0.000000000000000000e+00 1.423300000000000079e-08 1.783880000000000089e-08 4.881989999999999941e-01 8.727329999999999810e-01
1.902420000000000000e+00 8.577859999999999374e+00 0.000000000000000000e+00 -1.522499999999999902e-08 -1.209920000000000057e-08 8.461090000000000000e-01 5.330099999999999838e-01
1.325119999999999909e-01 6.502889999999999837e+00 0.000000000000000000e+00 -6.648999999999999684e-09 -9.344700000000000621e-09 8.822259999999999547e-01 4.708260000000000223e-01
1.974800000000000111e+00 6.550539999999999807e+00 0.000000000000000000e+00 2.113940000000000002e-08 2.450080000000000125e-08 4.283270000000000133e-01 9.036239999999999828e-01
1.231049999999999978e+00 8.613649999999999807e+00 0.000000000000000000e+00 3.011640000000000159e-09 5.308360000000000061e-09 6.974740000000000384e-01 7.166099999999999692e-01
1.210099999999999953e+00 6.983369999999999855e+00 0.000000000000000000e+00 -1.548089999999999935e-08 -8.498320000000000490e-09 6.983460000000000223e-01 7.157609999999999806e-01
5.306819999999999871e-01 7.797909999999999897e+00 0.000000000000000000e+00 -2.028570000000000079e-08 -1.369949999999999969e-08 8.392110000000000403e-01 5.438060000000000116e-01
1.862230000000000052e+00 7.785029999999999895e+00 0.000000000000000000e+00 1.395280000000000004e-08 2.721000000000000013e-08 4.985499999999999932e-01 8.668609999999999927e-01
5.027810000000000334e-01 7.111170000000000435e+00 0.000000000000000000e+00 1.739429999999999979e-08 1.700510000000000118e-08 3.237990000000000035e-01 9.461260000000000225e-01
1.944649999999999990e+00 7.165020000000000167e+00 0.000000000000000000e+00 -1.583549999999999976e-08 -1.642319999999999846e-08 9.351730000000000320e-01 3.541909999999999781e-01
6.060240000000000071e-01 8.604939999999999145e+00 0.000000000000000000e+00 1.423300000000000079e-08 1.783880000000000089e-08 4.881989999999999941e-01 8.727329999999999810e-01
1.902420000000000000e+00 8.577859999999999374e+00 0.000000000000000000e+00 -1.522499999999999902e-08 -1.209920000000000057e-08 8.461090000000000000e-01 5.330099999999999838e-01
1.325119999999999909e-01 6.502889999999999837e+00 0.000000000000000000e+00 -6.648999999999999684e-09 -9.344700000000000621e-09 8.822259999999999547e-01 4.708260000000000223e-01
1.974800000000000111e+00 6.550539999999999807e+00 0.000000000000000000e+00 2.113940000000000002e-08 2.450080000000000125e-08 4.283270000000000133e-01 9.036239999999999828e-01
1.231049999999999978e+00 8.613649999999999807e+00 0.000000000000000000e+00 3.011640000000000159e-09 5.308360000000000061e-09 6.974740000000000384e-01 7.166099999999999692e-01
1.210099999999999953e+00 6.983369999999999855e+00 0.000000000000000000e+00 -1.548089999999999935e-08 -8.498320000000000490e-09 6.983460000000000223e-01 7.157609999999999806e-01
5.306819999999999871e-01 7.797909999999999897e+00 0.000000000000000000e+00 -2.028570000000000079e-08 -1.369949999999999969e-08 8.392110000000000403e-01 5.438060000000000116e-01
1.862230000000000052e+00 7.785029999999999895e+00 0.000000000000000000e+00 1.395280000000000004e-08 2.721000000000000013e-08 4.985499999999999932e-01 8.668609999999999927e-01
5.027810000000000334e-01 7.111170000000000435e+00 0.000000000000000000e+00 1.739429999999999979e-08 1.700510000000000118e-08 3.237990000000000035e-01 9.461260000000000225e-01
1.944649999999999990e+00 7.165020000000000167e+00 0.000000000000000000e+00 -1.583549999999999976e-08 -1.642319999999999846e-08 9.351730000000000320e-01 3.541909999999999781e-01
6.060240000000000071e-01 8.604939999999999145e+00 0.000000000000000000e+00 1.423300000000000079e-08 1.783880000000000089e-08 4.881989999999999941e-01 8.727329999999999810e-01
1.902420000000000000e+00 8.577859999999999374e+00 0.000000000000000000e+00 -1.522499999999999902e-08 -1.209920000000000057e-08 8.461090000000000000e-01 5.330099999999999838e-01
1.325119999999999909e-01 6.502889999999999837e+00 0.000000000000000000e+00 -6.648999999999999684e-09 -9.344700000000000621e-09 8.822259999999999547e-01 4.708260000000000223e-01
1.974800000000000111e+00 6.550539999999999807e+00 0.000000000000000000e+00 2.113940000000000002e-08 2.450080000000000125e-08 4.283270000000000133e-01 9.036239999999999828e-01
1.231049999999999978e+00 8.613649999999999807e+00 0.000000000000000000e+00 3.011640000000000159e-09 5.308360000000000061e-09 6.974740000000000384e-01 7.166099999999999692e-01
1.210099999999999953e+00 6.983369999999999855e+00 0.000000000000000000e+00 -1.548089999999999935e-08 -8.498320000000000490e-09 6.983460000000000223e-01 7.157609999999999806e-01
5.306819999999999871e-01 7.797909999999999897e+00 0.000000000000000000e+00 -2.028570000000000079e-08 -1.369949999999999969e-08 8.392110000000000403e-01 5.438060000000000116e-01
1.862230000000000052e+00 7.785029999999999895e+00 0.000000000000000000e+00 1.395280000000000004e-08 2.721000000000000013e-08 4.985499999999999932e-01 8.668609999999999927e-01
5.027810000000000334e-01 7.111170000000000435e+00 0.000000000000000000e+00 1.739429999999999979e-08 1.700510000000000118e-08 3.237990000000000035e-01 9.461260000000000225e-01
1.944649999999999990e+00 7.165020000000000167e+00 0.000000000000000000e+00 -1.583549999999999976e-08 -1.642319999999999846e-08 9.351730000000000320e-01 3.541909999999999781e-01
6.060240000000000071e-01 8.604939999999999145e+00 0.000000000000000000e+00 1.423300000000000079e-08 1.783880000000000089e-08 4.881989999999999941e-01 8.727329999999999810e-01
1.902420000000000000e+00 8.577859999999999374e+00 0.000000000000000000e+00 -1.522499999999999902e-08 -1.209920000000000057e-08 8.461090000000000000e-01 5.330099999999999838e-01
1.325119999999999909e-01 6.502889999999999837e+00 0.000000000000000000e+00 -6.648999999999999684e-09 -9.344700000000000621e-09 8.822259999999999547e-01 4.708260000000000223e-01
1.974800000000000111e+00 6.550539999999999807e+00 0.000000000000000000e+00 2.113940000000000002e-08 2.450080000000000125e-08 4.283270000000000133e-01 9.036239999999999828e-01
1.231049999999999978e+00 8.613649999999999807e+00 0.000000000000000000e+00 3.011640000000000159e-09 5.308360000000000061e-09 6.974740000000000384e-01 7.166099999999999692e-01
1.210099999999999953e+00 6.983369999999999855e+00 0.000000000000000000e+00 -1.548089999999999935e-08 -8.498320000000000490e-09 6.983460000000000223e-01 7.157609999999999806e-01
5.306819999999999871e-01 7.797909999999999897e+00 0.000000000000000000e+00 -2.028570000000000079e-08 -1.369949999999999969e-08 8.392110000000000403e-01 5.438060000000000116e-01
1.862230000000000052e+00 7.785029999999999895e+00 0.000000000000000000e+00 1.395280000000000004e-08 2.721000000000000013e-08 4.985499999999999932e-01 8.668609999999999927e-01
5.027810000000000334e-01 7.111170000000000435e+00 0.000000000000000000e+00 1.739429999999999979e-08 1.700510000000000118e-08 3.237990000000000035e-01 9.461260000000000225e-01
-9.193930000000000158e-01 -8.982440000000000424e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -9.702049999999999841e-01 2.422850000000000004e-01
-9.388800000000000479e-01 -9.736569999999999947e-02 0.000000000000000000e+00 -4.241879999999999832e-09 -1.508160000000000053e-08 9.996450000000000058e-01 2.667610000000000120e-02
-1.179390000000000022e-01 -6.652940000000000520e-01 0.000000000000000000e+00 7.174159999999999967e-09 -3.993229999999999951e-08 -8.438029999999999697e-01 -5.366530000000000467e-01
7.556699999999999529e-01 -1.047409999999999952e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.245849999999999902e-01 3.809750000000000081e-01
6.804170000000000496e-01 2.351320000000000077e-01 0.000000000000000000e+00 1.338010000000000015e-08 -9.556760000000000404e-09 -9.998690000000000078e-01 -1.618930000000000022e-02
-5.677079999999999904e-01 9.501910000000000078e-01 0.000000000000000000e+00 -2.575779999999999971e-09 -5.870580000000000215e-09 9.442530000000000090e-01 3.292200000000000126e-01
1.226150000000000073e+00 -6.920349999999999557e-01 0.000000000000000000e+00 1.460200000000000065e-08 -3.233960000000000194e-08 -7.721749999999999448e-01 -6.354100000000000303e-01
-1.355909999999999928e-02 8.190509999999999458e-02 0.000000000000000000e+00 -4.709519999999999677e-09 4.533730000000000225e-09 -8.429480000000000306e-01 5.379950000000000010e-01
1.506990000000000052e+00 -1.077499999999999902e+00 0.000000000000000000e+00 4.667479999999999685e-09 9.644350000000000926e-10 -8.556240000000000512e-01 5.175980000000000025e-01
2.425390000000000157e+00 -1.479579999999999895e+00 0.000000000000000000e+00 -7.653830000000000648e-09 1.425879999999999961e-08 -7.215639999999999832e-01 6.923479999999999634e-01
-9.193930000000000158e-01 -8.982440000000000424e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -9.702049999999999841e-01 2.422850000000000004e-01
-9.388800000000000479e-01 -9.736569999999999947e-02 0.000000000000000000e+00 -4.241879999999999832e-09 -1.508160000000000053e-08 9.996450000000000058e-01 2.667610000000000120e-02
-1.179390000000000022e-01 -6.652940000000000520e-01 0.000000000000000000e+00 7.174159999999999967e-09 -3.993229999999999951e-08 -8.438029999999999697e-01 -5.366530000000000467e-01
7.556699999999999529e-01 -1.047409999999999952e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.245849999999999902e-01 3.809750000000000081e-01
6.804170000000000496e-01 2.351320000000000077e-01 0.000000000000000000e+00 1.338010000000000015e-08 -9.556760000000000404e-09 -9.998690000000000078e-01 -1.618930000000000022e-02
-5.677079999999999904e-01 9.501910000000000078e-01 0.000000000000000000e+00 -2.575779999999999971e-09 -5.870580000000000215e-09 9.442530000000000090e-01 3.292200000000000126e-01
1.226150000000000073e+00 -6.920349999999999557e-01 0.000000000000000000e+00 1.460200000000000065e-08 -3.233960000000000194e-08 -7.721749999999999448e-01 -6.354100000000000303e-01
-1.355909999999999928e-02 8.190509999999999458e-02 0.000000000000000000e+00 -4.709519999999999677e-09 4.533730000000000225e-09 -8.429480000000000306e-01 5.379950000000000010e-01
1.506990000000000052e+00 -1.077499999999999902e+00 0.000000000000000000e+00 4.667479999999999685e-09 9.644350000000000926e-10 -8.556240000000000512e-01 5.175980000000000025e-01
2.425390000000000157e+00 -1.479579999999999895e+00 0.000000000000000000e+00 -7.653830000000000648e-09 1.425879999999999961e-08 -7.215639999999999832e-01 6.923479999999999634e-01
-9.193930000000000158e-01 -8.982440000000000424e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -9.702049999999999841e-01 2.422850000000000004e-01
-9.388800000000000479e-01 -9.736569999999999947e-02 0.000000000000000000e+00 -4.241879999999999832e-09 -1.508160000000000053e-08 9.996450000000000058e-01 2.667610000000000120e-02
-1.179390000000000022e-01 -6.652940000000000520e-01 0.000000000000000000e+00 7.174159999999999967e-09 -3.993229999999999951e-08 -8.438029999999999697e-01 -5.366530000000000467e-01
7.556699999999999529e-01 -1.047409999999999952e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.245849999999999902e-01 3.809750000000000081e-01
6.804170000000000496e-01 2.351320000000000077e-01 0.000000000000000000e+00 1.338010000000000015e-08 -9.556760000000000404e-09 -9.998690000000000078e-01 -1.618930000000000022e-02
-5.677079999999999904e-01 9.501910000000000078e-01 0.000000000000000000e+00 -2.575779999999999971e-09 -5.870580000000000215e-09 9.442530000000000090e-01 3.292200000000000126e-01
1.226150000000000073e+00 -6.920349999999999557e-01 0.000000000000000000e+00 1.460200000000000065e-08 -3.233960000000000194e-08 -7.721749999999999448e-01 -6.354100000000000303e-01
-1.355909999999999928e-02 8.190509999999999458e-02 0.000000000000000000e+00 -4.709519999999999677e-09 4.533730000000000225e-09 -8.429480000000000306e-01 5.379950000000000010e-01
1.506990000000000052e+00 -1.077499999999999902e+00 0.000000000000000000e+00 4.667479999999999685e-09 9.644350000000000926e-10 -8.556240000000000512e-01 5.175980000000000025e-01
2.425390000000000157e+00 -1.479579999999999895e+00 0.000000000000000000e+00 -7.653830000000000648e-09 1.425879999999999961e-08 -7.215639999999999832e-01 6.923479999999999634e-01
-9.193930000000000158e-01 -8.982440000000000424e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -9.702049999999999841e-01 2.422850000000000004e-01
-9.388800000000000479e-01 -9.736569999999999947e-02 0.000000000000000000e+00 -4.241879999999999832e-09 -1.508160000000000053e-08 9.996450000000000058e-01 2.667610000000000120e-02
-1.179390000000000022e-01 -6.652940000000000520e-01 0.000000000000000000e+00 7.174159999999999967e-09 -3.993229999999999951e-08 -8.438029999999999697e-01 -5.366530000000000467e-01
7.556699999999999529e-01 -1.047409999999999952e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.245849999999999902e-01 3.809750000000000081e-01
6.804170000000000496e-01 2.351320000000000077e-01 0.000000000000000000e+00 1.338010000000000015e-08 -9.556760000000000404e-09 -9.998690000000000078e-01 -1.618930000000000022e-02
-5.677079999999999904e-01 9.501910000000000078e-01 0.000000000000000000e+00 -2.575779999999999971e-09 -5.870580000000000215e-09 9.442530000000000090e-01 3.292200000000000126e-01
1.226150000000000073e+00 -6.920349999999999557e-01 0.000000000000000000e+00 1.460200000000000065e-08 -3.233960000000000194e-08 -7.721749999999999448e-01 -6.354100000000000303e-01
-1.355909999999999928e-02 8.190509999999999458e-02 0.000000000000000000e+00 -4.709519999999999677e-09 4.533730000000000225e-09 -8.429480000000000306e-01 5.379950000000000010e-01
1.506990000000000052e+00 -1.077499999999999902e+00 0.000000000000000000e+00 4.667479999999999685e-09 9.644350000000000926e-10 -8.556240000000000512e-01 5.175980000000000025e-01
2.425390000000000157e+00 -1.479579999999999895e+00 0.000000000000000000e+00 -7.653830000000000648e-09 1.425879999999999961e-08 -7.215639999999999832e-01 6.923479999999999634e-01
-9.193930000000000158e-01 -8.982440000000000424e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -9.702049999999999841e-01 2.422850000000000004e-01
-9.388800000000000479e-01 -9.736569999999999947e-02 0.000000000000000000e+00 -4.241879999999999832e-09 -1.508160000000000053e-08 9.996450000000000058e-01 2.667610000000000120e-02
-1.179390000000000022e-01 -6.652940000000000520e-01 0.000000000000000000e+00 7.174159999999999967e-09 -3.993229999999999951e-08 -8.438029999999999697e-01 -5.366530000000000467e-01
7.556699999999999529e-01 -1.047409999999999952e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.245849999999999902e-01 3.809750000000000081e-01
6.804170000000000496e-01 2.351320000000000077e-01 0.000000000000000000e+00 1.338010000000000015e-08 -9.556760000000000404e-09 -9.998690000000000078e-01 -1.618930000000000022e-02
